No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
3734,103.152678,00:a0:50:93:af:bd:4a:d7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3735,103.2043,00:a0:50:93:af:bd:4a:d7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3736,103.209283,00:12:4b:53:64:1c:b2:3d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3737,103.261076,00:12:4b:53:64:1c:b2:3d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3738,103.266032,00:30:66:1e:dd:c3:88:83,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3739,103.317424,00:30:66:1e:dd:c3:88:83,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3740,103.322408,00:04:25:a8:bf:fb:79:50,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3741,103.374159,00:04:25:a8:bf:fb:79:50,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3742,103.379175,00:04:25:b1:02:00:a1:75,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3743,103.43108,00:04:25:b1:02:00:a1:75,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3744,103.43611,00:21:ed:4c:b3:3c:35:d3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3745,103.487583,00:21:ed:4c:b3:3c:35:d3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3746,103.492698,00:12:4b:7f:04:c9:2f:8c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3747,103.54432,00:12:4b:7f:04:c9:2f:8c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3748,103.549451,00:0b:57:95:a6:cd:28:43,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3749,103.600808,00:0b:57:95:a6:cd:28:43,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3750,103.605762,00:04:9f:fe:93:d1:33:c2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3751,103.657626,00:04:9f:fe:93:d1:33:c2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3752,103.662566,00:04:a3:e3:2e:5f:47:78,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3753,103.714066,00:04:a3:e3:2e:5f:47:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3754,103.719181,00:04:25:61:61:22:d1:5e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3755,103.77056,00:04:25:61:61:22:d1:5e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3756,103.775573,00:11:7d:d5:ea:2d:8a:e5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3757,103.827078,00:11:7d:d5:ea:2d:8a:e5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3758,103.832106,00:21:ed:6a:80:e5:07:8c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3759,103.883442,00:21:ed:6a:80:e5:07:8c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3760,103.888573,00:0b:57:a9:1e:53:44:1d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3761,103.940178,00:0b:57:a9:1e:53:44:1d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3762,103.945152,00:04:25:8f:59:fb:9b:1b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3763,103.996696,00:04:25:8f:59:fb:9b:1b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3764,104.001698,00:0d:6f:2b:44:cc:d9:2d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3765,104.053176,00:0d:6f:2b:44:cc:d9:2d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3766,104.058153,00:21:ed:1a:e6:c3:2b:dc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3767,104.109433,00:21:ed:1a:e6:c3:2b:dc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3768,104.11451,00:21:ed:85:4e:ec:3c:4c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3769,104.166118,00:21:ed:85:4e:ec:3c:4c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3770,104.17108,00:0b:57:b6:44:b2:23:48,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3771,104.222556,00:0b:57:b6:44:b2:23:48,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3772,104.227558,00:04:9f:64:3a:2f:5c:31,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3773,104.27915,00:04:9f:64:3a:2f:5c:31,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3774,104.284274,00:04:a3:0b:19:f3:ac:58,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3775,104.335772,00:04:a3:0b:19:f3:ac:58,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3776,104.340658,00:04:9f:94:d6:07:11:46,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3777,104.392548,00:04:9f:94:d6:07:11:46,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3778,104.397648,00:0b:57:59:f2:05:2d:50,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3779,104.449178,00:0b:57:59:f2:05:2d:50,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3780,104.454148,00:0b:57:70:6c:c4:7d:96,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3781,104.505647,00:0b:57:70:6c:c4:7d:96,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3782,104.510523,00:30:66:37:c5:01:36:62,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3783,104.562316,00:30:66:37:c5:01:36:62,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3784,104.567448,00:11:7d:3d:f0:81:8e:ae,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3785,104.619054,00:11:7d:3d:f0:81:8e:ae,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3786,104.624003,00:11:7d:de:cd:98:68:35,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3787,104.675758,00:11:7d:de:cd:98:68:35,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3788,104.680814,00:11:7d:2b:f4:5b:9f:78,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3789,104.732564,00:11:7d:2b:f4:5b:9f:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3790,104.738317,00:11:7d:34:1a:e9:08:42,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3791,104.777086,0x0005,0x0008,6LoWPAN,48,"Data, Dst: 0x0008, Src: 0x0005[Malformed Packet]",0x00000001,0x00008861
3792,104.777384,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
3793,104.790049,00:11:7d:34:1a:e9:08:42,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3794,104.794928,00:12:4b:d8:85:ae:92:b8,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3795,104.846801,00:12:4b:d8:85:ae:92:b8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3796,104.851802,00:21:ed:b4:6d:5a:a6:86,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3797,104.903441,00:21:ed:b4:6d:5a:a6:86,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3798,104.908438,00:21:ed:4a:de:06:61:de,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3799,104.960185,00:21:ed:4a:de:06:61:de,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3800,104.965167,00:30:66:f4:79:ad:58:1f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3801,105.016516,00:30:66:f4:79:ad:58:1f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3802,105.021548,00:0d:6f:37:50:89:e5:ad,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3803,105.073431,00:0d:6f:37:50:89:e5:ad,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3804,105.078413,00:04:25:50:99:cc:90:3f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3805,105.130044,00:04:25:50:99:cc:90:3f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3806,105.134873,00:12:4b:5c:e4:97:b0:dc,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3807,105.186609,00:12:4b:5c:e4:97:b0:dc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3808,105.191418,00:11:7d:91:64:f1:3f:54,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3809,105.242778,00:11:7d:91:64:f1:3f:54,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3810,105.247786,00:04:25:d3:62:b5:6d:ef,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3811,105.29953,00:04:25:d3:62:b5:6d:ef,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3812,105.30439,00:13:a2:9b:3e:e7:53:cc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3813,105.356014,00:13:a2:9b:3e:e7:53:cc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3814,105.361014,00:0d:6f:d1:e9:ea:78:1f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3815,105.412763,00:0d:6f:d1:e9:ea:78:1f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3816,105.417778,00:04:25:0f:8a:f0:6f:68,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3817,105.469263,00:04:25:0f:8a:f0:6f:68,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3818,105.474263,00:0b:57:d7:26:16:15:15,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3819,105.525933,00:0b:57:d7:26:16:15:15,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3820,105.53091,00:11:7d:7a:3e:13:63:c3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3821,105.582508,00:11:7d:7a:3e:13:63:c3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3822,105.58768,00:11:7d:11:d3:e1:a4:f4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3823,105.639286,00:11:7d:11:d3:e1:a4:f4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3824,105.644149,00:11:7d:f1:e3:97:de:96,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3825,105.696084,00:11:7d:f1:e3:97:de:96,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3826,105.701012,00:a0:50:10:78:de:66:a3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3827,105.752509,00:a0:50:10:78:de:66:a3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3828,105.757634,00:21:ed:b2:e2:5e:b6:2d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3829,105.809399,00:21:ed:b2:e2:5e:b6:2d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3830,105.81426,00:12:4b:43:92:d5:45:0b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3831,105.866073,00:12:4b:43:92:d5:45:0b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3832,105.870885,00:04:9f:99:53:64:fa:47,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3833,105.922383,00:04:9f:99:53:64:fa:47,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3834,105.927509,00:13:a2:59:b3:c3:43:19,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3835,105.97915,00:13:a2:59:b3:c3:43:19,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3836,105.984159,00:21:ed:15:90:86:83:61,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3837,106.035407,00:21:ed:15:90:86:83:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3838,106.040402,00:11:7d:9b:e0:48:3e:74,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3839,106.092158,00:11:7d:9b:e0:48:3e:74,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3840,106.097155,00:0b:57:ae:c2:81:01:8a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3841,106.148781,00:0b:57:ae:c2:81:01:8a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3842,106.153736,00:0b:57:1f:d8:80:2f:b4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3843,106.205354,00:0b:57:1f:d8:80:2f:b4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3844,106.210271,00:12:4b:cc:a8:a5:65:8a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3845,106.261816,00:12:4b:cc:a8:a5:65:8a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3846,106.266781,00:0d:6f:fe:b4:ee:68:7d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3847,106.31817,00:0d:6f:fe:b4:ee:68:7d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3848,106.323154,00:0d:6f:b7:b0:c7:3b:36,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3849,106.374935,00:0d:6f:b7:b0:c7:3b:36,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3850,106.379876,00:21:ed:05:f3:02:e9:39,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3851,106.431803,00:21:ed:05:f3:02:e9:39,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3852,106.436663,00:30:66:e9:4f:51:64:47,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3853,106.488298,00:30:66:e9:4f:51:64:47,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3854,106.493151,00:13:a2:4f:62:86:12:b1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3855,106.544915,00:13:a2:4f:62:86:12:b1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3856,106.549896,00:12:4b:c4:64:28:06:b4,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3857,106.601255,00:12:4b:c4:64:28:06:b4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3858,106.606266,00:21:ed:54:89:1e:ce:05,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3859,106.658048,00:21:ed:54:89:1e:ce:05,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3860,106.6631,00:04:25:6e:67:f2:c5:e0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3861,106.714572,00:04:25:6e:67:f2:c5:e0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3862,106.719522,00:30:66:65:b1:58:16:44,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3863,106.771183,00:30:66:65:b1:58:16:44,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3864,106.776151,00:12:4b:70:a4:20:4c:f2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3865,106.827537,00:12:4b:70:a4:20:4c:f2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3866,106.832523,00:12:4b:d1:e1:a7:c8:81,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3867,106.884809,00:12:4b:d1:e1:a7:c8:81,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3868,106.889798,00:11:7d:6c:62:05:37:11,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3869,106.941545,00:11:7d:6c:62:05:37:11,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3870,106.946542,00:a0:50:ac:af:0d:28:22,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3871,106.998155,00:a0:50:ac:af:0d:28:22,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3872,107.003309,00:a0:50:d2:a9:56:e0:76,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3873,107.052679,0x0005,0x0008,6LoWPAN,48,"Data, Dst: 0x0008, Src: 0x0005[Malformed Packet]",0x00000001,0x00008861
3874,107.053162,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
3875,107.054889,00:a0:50:d2:a9:56:e0:76,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3876,107.059876,00:13:a2:97:5f:18:16:0f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3877,107.111646,00:13:a2:97:5f:18:16:0f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3878,107.116504,00:0b:57:9c:a5:3e:5c:de,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3879,107.167911,00:0b:57:9c:a5:3e:5c:de,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3880,107.172981,00:04:a3:5d:b5:c5:e4:77,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3881,107.224697,00:04:a3:5d:b5:c5:e4:77,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3882,107.229662,00:04:25:e4:fe:da:d4:8c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3883,107.281414,00:04:25:e4:fe:da:d4:8c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3884,107.286384,00:04:25:f0:43:d0:87:fb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3885,107.338143,00:04:25:f0:43:d0:87:fb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3886,107.343153,00:04:25:0b:f5:9b:0d:58,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3887,107.394499,00:04:25:0b:f5:9b:0d:58,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3888,107.39951,00:12:4b:74:07:5c:65:56,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3889,107.450932,00:12:4b:74:07:5c:65:56,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3890,107.45591,00:21:ed:01:d0:23:54:a1,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3891,107.507655,00:21:ed:01:d0:23:54:a1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3892,107.512639,00:21:ed:3f:c0:e1:a4:62,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3893,107.564286,00:21:ed:3f:c0:e1:a4:62,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3894,107.569157,00:11:7d:2b:3a:ef:b7:59,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3895,107.620773,00:11:7d:2b:3a:ef:b7:59,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3896,107.625741,00:11:7d:f5:4d:ef:9f:9a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3897,107.677505,00:11:7d:f5:4d:ef:9f:9a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3898,107.682471,00:21:ed:d8:05:0d:b9:d3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3899,107.733931,00:21:ed:d8:05:0d:b9:d3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3900,107.739035,00:04:9f:cd:b0:90:f4:e3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3901,107.790662,00:04:9f:cd:b0:90:f4:e3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3902,107.795912,00:04:25:42:4b:ba:4d:ee,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3903,107.847525,00:04:25:42:4b:ba:4d:ee,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3904,107.852742,00:12:4b:bc:80:a9:93:c1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3905,107.904268,00:12:4b:bc:80:a9:93:c1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3906,107.909256,00:12:4b:c6:7a:29:02:46,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3907,107.961162,00:12:4b:c6:7a:29:02:46,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3908,107.96613,00:21:ed:80:82:a6:d0:67,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3909,108.017554,00:21:ed:80:82:a6:d0:67,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3910,108.022503,00:04:a3:6c:53:6d:e7:86,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3911,108.073864,00:04:a3:6c:53:6d:e7:86,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3912,108.078897,00:30:66:3f:b4:04:4e:a4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3913,108.130636,00:30:66:3f:b4:04:4e:a4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3914,108.135621,00:12:4b:4d:d7:3b:80:31,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3915,108.187151,00:12:4b:4d:d7:3b:80:31,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3916,108.192115,00:04:a3:05:ca:bd:83:5e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3917,108.24346,00:04:a3:05:ca:bd:83:5e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3918,108.248406,00:0d:6f:a6:e8:83:a3:02,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3919,108.300142,00:0d:6f:a6:e8:83:a3:02,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3920,108.305111,00:13:a2:b1:ee:84:71:95,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3921,108.356777,00:13:a2:b1:ee:84:71:95,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3922,108.361735,00:21:ed:07:15:8f:8c:27,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3923,108.413484,00:21:ed:07:15:8f:8c:27,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3924,108.41861,00:11:7d:67:3b:5c:b2:35,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3925,108.469992,00:11:7d:67:3b:5c:b2:35,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3926,108.47511,00:04:25:24:f1:90:51:a2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3927,108.526608,00:04:25:24:f1:90:51:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3928,108.531607,00:11:7d:a3:4d:8b:2a:fd,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3929,108.583382,00:11:7d:a3:4d:8b:2a:fd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3930,108.588383,00:30:66:e6:d4:6b:16:8a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3931,108.639855,00:30:66:e6:d4:6b:16:8a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3932,108.645026,00:11:7d:35:c8:28:35:77,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3933,108.696645,00:11:7d:35:c8:28:35:77,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3934,108.701715,00:0b:57:e1:b1:63:25:d6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3935,108.753912,00:0b:57:e1:b1:63:25:d6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3936,108.758873,00:0b:57:f2:3d:34:01:44,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3937,108.810356,00:0b:57:f2:3d:34:01:44,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3938,108.815372,00:04:9f:df:9f:0b:5f:2a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3939,108.867397,00:04:9f:df:9f:0b:5f:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3940,108.872356,00:0b:57:05:5e:1c:50:64,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3941,108.924127,00:0b:57:05:5e:1c:50:64,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3942,108.929102,00:21:ed:d9:aa:2e:f3:69,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3943,108.980776,00:21:ed:d9:aa:2e:f3:69,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3944,108.985729,00:21:ed:f6:5d:49:9f:d9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
